id,data,dia_semana,horario,uf,br,km,municipio,CAUSA_ACIDENTE,TIPO_ACIDENTE,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
639875,06/11/2024,quarta-feira,30/12/1899,PB,230,"18,5",JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive,Sim,1,0,0,1,0,0,1,1,-71198,-348453,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
639885,06/11/2024,quarta-feira,30/12/1899,PB,230,22,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-71495,-348517,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
639900,06/11/2024,quarta-feira,30/12/1899,PB,230,"11,5",JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
639945,06/11/2024,quarta-feira,30/12/1899,PB,230,"13,9",CABEDELO,Condutor deixou de manter distância do veículo da frente,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-70772,-348494,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
639948,06/11/2024,quarta-feira,30/12/1899,PB,230,12,CABEDELO,Demais falhas na via,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-7068,-34.85,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
639950,06/11/2024,quarta-feira,30/12/1899,PB,230,"14,4",CABEDELO,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-70844,-348488,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640039,06/11/2024,quarta-feira,30/12/1899,PB,230,"13,5",CABEDELO,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-70772,-348494,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640079,07/11/2024,quinta-feira,30/12/1899,PB,101,"83,3",BAYEUX,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,2,1,0,2,2,-71337703,-3492963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640111,07/11/2024,quinta-feira,30/12/1899,PB,230,11,CABEDELO,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640259,08/11/2024,sexta-feira,30/12/1899,PB,101,84,BAYEUX,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,Sim,2,0,1,0,1,0,1,1,-713957906,-3492312806,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640299,08/11/2024,sexta-feira,30/12/1899,PB,230,32,BAYEUX,Reação tardia ou ineficiente do condutor,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,-7143,-349192,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640324,08/11/2024,sexta-feira,30/12/1899,PB,230,158,CAMPINA GRANDE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,0,1,1,2,-72582,-359267,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
640419,08/11/2024,sexta-feira,30/12/1899,PB,230,11,CABEDELO,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Em Obras;Retorno Regulamentado,Sim,3,0,1,1,1,0,2,2,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640426,08/11/2024,sexta-feira,30/12/1899,PB,104,"142,8",QUEIMADAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta;Declive,Sim,5,0,5,0,0,0,5,2,-7387315,-35895768,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
640455,08/11/2024,sexta-feira,30/12/1899,PB,101,81,BAYEUX,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Declive,Sim,2,0,0,1,0,1,1,2,-712508575,-3494513217,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640533,08/11/2024,sexta-feira,30/12/1899,PB,426,"93,4",SANTANA DOS GARROTES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,-743150699,-3798151074,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
640573,09/11/2024,sábado,30/12/1899,PB,230,"22,1",JOAO PESSOA,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-71495,-348517,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
640708,09/11/2024,sábado,30/12/1899,PB,101,"65,9",SANTA RITA,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-704256889,-3505061285,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
640874,10/11/2024,domingo,30/12/1899,PB,101,"63,1",SANTA RITA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive,Não,2,0,2,0,0,0,2,1,-702710902,-3505990203,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
640905,10/11/2024,domingo,30/12/1899,PB,101,"93,7",CONDE,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-7205825,-3490879,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
640914,10/11/2024,domingo,30/12/1899,PB,230,69,SOBRADO,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,6,0,0,0,6,0,0,3,-71887,-352151,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
641016,10/11/2024,domingo,30/12/1899,PB,361,"15,5",SANTA TERESINHA,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,5,0,0,1,3,1,1,2,-705147402,-3738823399,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
641017,11/11/2024,segunda-feira,30/12/1899,PB,101,"85,7",BAYEUX,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Retorno Regulamentado,Sim,4,0,3,0,1,0,3,2,-714987858,-3491114616,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
641030,11/11/2024,segunda-feira,30/12/1899,PB,101,91,JOAO PESSOA,Condutor Dormindo,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-718826412,-3490308264,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
641032,11/11/2024,segunda-feira,30/12/1899,PB,230,155,CAMPINA GRANDE,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,0,1,0,1,-72748,-359058,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
641042,11/11/2024,segunda-feira,30/12/1899,PB,101,83,BAYEUX,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-71337703,-3492963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
641064,11/11/2024,segunda-feira,30/12/1899,PB,230,87,GURINHEM,Condutor Dormindo,Capotamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,-71673,-353656,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
641123,11/11/2024,segunda-feira,30/12/1899,PB,230,"439,1",APARECIDA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,-6766077,-3802825,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
641255,12/11/2024,terça-feira,30/12/1899,PB,230,"12,5",CABEDELO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Em Obras,Sim,2,0,1,0,1,0,1,2,-7068,-34.85,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
641315,12/11/2024,terça-feira,30/12/1899,PB,104,"135,2",CAMPINA GRANDE,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,5,0,4,0,0,1,4,3,-733449509,-3589813347,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
641455,13/11/2024,quarta-feira,30/12/1899,PB,101,19,MAMANGUAPE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-66619147,-3511522722,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
641457,13/11/2024,quarta-feira,30/12/1899,PB,101,78,SANTA RITA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-710808295,-3496293885,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
641467,13/11/2024,quarta-feira,30/12/1899,PB,230,21,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-71415,-348519,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
641577,13/11/2024,quarta-feira,30/12/1899,PB,104,"137,4",QUEIMADAS,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-7348437,-35900492,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
641607,13/11/2024,quarta-feira,30/12/1899,PB,230,132,MASSARANDUBA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-72774,-357367,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
641689,14/11/2024,quinta-feira,30/12/1899,PB,230,22,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-715850816,-348585248,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
641701,19/10/2024,sábado,30/12/1899,PB,230,84,CALDAS BRANDAO,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,2,-71635,-353439,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
641746,14/11/2024,quinta-feira,30/12/1899,PB,101,"59,9",SANTA RITA,Manobra de mudança de faixa,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,3,0,0,1,2,0,1,2,-699352402,-3506896004,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
641787,14/11/2024,quinta-feira,30/12/1899,PB,104,117,LAGOA SECA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Aclive,Sim,5,0,2,0,3,0,2,3,-718268278,-3586541533,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
641804,14/11/2024,quinta-feira,30/12/1899,PB,101,"88,2",JOAO PESSOA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Interseção de Vias;Declive;Reta;Viaduto,Sim,2,0,1,0,1,0,1,2,-716470016,-3489993643,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
641819,14/11/2024,quinta-feira,30/12/1899,PB,230,239,JUAZEIRINHO,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,2,0,0,0,2,2,-70595,-36555,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
641880,14/11/2024,quinta-feira,30/12/1899,PB,230,149,CAMPINA GRANDE,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-7243,-358709,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
641913,15/11/2024,sexta-feira,30/12/1899,PB,101,"41,5",MAMANGUAPE,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Declive,Não,3,0,2,0,1,0,2,2,-684766595,-3513549958,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
641982,15/11/2024,sexta-feira,30/12/1899,PB,230,"507,1",CAJAZEIRAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Sim,3,0,1,2,0,0,3,2,-69024,-385643,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
642001,15/11/2024,sexta-feira,30/12/1899,PB,230,"37,5",SANTA RITA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-71293,-349536,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
642011,15/11/2024,sexta-feira,30/12/1899,PB,230,"13,1",CABEDELO,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Em Obras,Sim,4,0,2,0,2,0,2,2,-708032629,-3484900408,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642089,15/11/2024,sexta-feira,30/12/1899,PB,230,481,MARIZOPOLIS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Interseção de Vias,Não,2,1,0,0,0,1,0,1,-68451,-38354,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
642134,15/11/2024,sexta-feira,30/12/1899,PB,230,"450,5",APARECIDA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,2,0,0,0,1,0,2,-67819,-381457,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
642143,15/11/2024,sexta-feira,30/12/1899,PB,230,19,JOAO PESSOA,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Aclive,Sim,2,0,0,0,2,0,0,2,-71281,-348466,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642191,16/11/2024,sábado,30/12/1899,PB,230,"48,1",SANTA RITA,Condutor Dormindo,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-7174,-350397,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
642203,16/11/2024,sábado,30/12/1899,PB,230,"26,8",JOAO PESSOA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,0,1,1,1,-71693,-348782,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642229,16/11/2024,sábado,30/12/1899,PB,230,"9,3",CABEDELO,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-70433,-348466,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642325,16/11/2024,sábado,30/12/1899,PB,101,95,CONDE,Ausência de sinalização,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Em Obras;Reta;Declive,Não,2,0,0,1,1,0,1,1,-722379403,-3491488195,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
642394,17/11/2024,domingo,30/12/1899,PB,230,"20,5",JOAO PESSOA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,1,0,0,1,1,-713959872,-3485243618,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642443,17/11/2024,domingo,30/12/1899,PB,230,11,CABEDELO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Em Obras;Reta,Sim,3,0,2,0,1,0,2,2,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642506,17/11/2024,domingo,30/12/1899,PB,230,"39,6",SANTA RITA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Declive,Sim,4,0,2,2,0,0,4,1,-71381,-349707,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
642521,17/11/2024,domingo,30/12/1899,PB,101,"89,7",JOAO PESSOA,Ingestão de álcool pelo condutor,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Dupla,Declive;Reta;Retorno Regulamentado,Sim,4,1,0,2,0,1,2,3,-71710694,-3489765372,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
642524,17/11/2024,domingo,30/12/1899,PB,101,"82,5",BAYEUX,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Aclive,Sim,3,0,0,0,3,0,0,2,-712911,-3493714,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642548,17/11/2024,domingo,30/12/1899,PB,230,"158,3",CAMPINA GRANDE,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Em Obras;Reta,Sim,1,0,0,0,0,1,0,1,-72582,-359267,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
642564,17/11/2024,domingo,30/12/1899,PB,230,506,CAJAZEIRAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de Vias;Reta,Sim,2,0,1,0,1,0,1,2,-69008,-385559,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
642623,18/11/2024,segunda-feira,30/12/1899,PB,230,"79,6",RIACHAO DO POCO,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-71828,-353041,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
642638,18/11/2024,segunda-feira,30/12/1899,PB,230,478,MARIZOPOLIS,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,5,0,1,4,0,0,5,1,-6843328,-38337716,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
642639,18/11/2024,segunda-feira,30/12/1899,PB,230,136,CAMPINA GRANDE,Curva acentuada,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,2,0,2,0,0,0,2,1,-727683926,-3577287432,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
642649,18/11/2024,segunda-feira,30/12/1899,PB,230,28,JOAO PESSOA,Acumulo de óleo sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-716470016,-3489993643,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642667,18/11/2024,segunda-feira,30/12/1899,PB,230,"11,1",CABEDELO,Acessar a via sem observar a presença dos outros veículos,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-7064137,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642691,18/11/2024,segunda-feira,30/12/1899,PB,104,"157,9",QUEIMADAS,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,4,0,1,0,3,0,1,3,-750484738,-3596277078,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
642749,18/11/2024,segunda-feira,30/12/1899,PB,230,23,JOAO PESSOA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-71562,-348574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642763,18/11/2024,segunda-feira,30/12/1899,PB,101,"96,1",CONDE,Acostamento em desnível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-7230921,-34921149,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
642857,19/11/2024,terça-feira,30/12/1899,PB,230,13,CABEDELO,Manobra de mudança de faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-70772,-348494,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642876,19/11/2024,terça-feira,30/12/1899,PB,230,90,GURINHEM,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,-7173,-353934,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
642907,26/10/2024,sábado,30/12/1899,PB,230,24,JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Ignorado,Dupla,Reta;Viaduto,Sim,3,0,2,0,1,0,2,2,-716442369,-3486199558,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
642952,19/11/2024,terça-feira,30/12/1899,PB,230,39,SANTA RITA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-71381,-349707,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
643031,20/11/2024,quarta-feira,30/12/1899,PB,230,"381,7",CONDADO,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Simples,Curva;Declive,Não,1,1,0,0,0,0,0,1,-69127,-376432,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
643144,20/11/2024,quarta-feira,30/12/1899,PB,230,"11,1",CABEDELO,Pista esburacada,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Em Obras,Sim,1,0,0,1,0,0,1,1,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
643193,21/11/2024,quinta-feira,30/12/1899,PB,230,20,JOAO PESSOA,Retorno proibido,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,2,0,0,0,2,2,-713674884,-3485369682,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
643195,21/11/2024,quinta-feira,30/12/1899,PB,230,57,CRUZ DO ESPIRITO SANTO,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-72028,-351125,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
643214,21/11/2024,quinta-feira,30/12/1899,PB,230,23,JOAO PESSOA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-71562,-348574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
643222,21/11/2024,quinta-feira,30/12/1899,PB,230,19,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Declive,Sim,2,0,0,1,0,1,1,2,-71281,-348466,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
643400,22/11/2024,sexta-feira,30/12/1899,PB,101,41,MAMANGUAPE,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Declive,Sim,3,0,0,0,3,0,0,2,-684766595,-3513549958,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
643418,09/11/2024,sábado,30/12/1899,PB,230,147,CAMPINA GRANDE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-72425,-358567,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
643426,22/11/2024,sexta-feira,30/12/1899,PB,101,"81,1",BAYEUX,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Dupla,Aclive;Reta,Sim,1,0,0,0,0,1,0,1,-71274801,-3494060755,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
643467,22/11/2024,sexta-feira,30/12/1899,PB,101,"87,4",JOAO PESSOA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-715869622,-3490674913,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
643498,22/11/2024,sexta-feira,30/12/1899,PB,230,20,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,3,-71337,-348544,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
